student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
513,Donald Barker,20,Unknown,,,West Shawnview,,12/30/2022 4:24,Other,94,inactive,,average,267,3/14/2012 15:23,"54212 Kyle Club Apt. 536, Fletcherfurt","{hobbies:['discover', 'hour']}",,,,,,,,,,Other,,
514,Logan Molina,21,Male,90,9.98075E+11,Micheleport,nathan37@howard-parsons.com,5/25/1986 0:00,Other,110,inactive,3.77,average,57,11/5/2008 0:00,"Debraville 14-kv, dom 26, Tashkent","{'hobbies': ['body', 'occur'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 5}, 'soft': ['wide', 'month']}, 'family': {'siblings': 3, 'income': {'father': 475, 'mother': 947}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","['body', 'occur']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",2,3,5,"['wide', 'month']",3,475,947,Tashkent,,
515,,22,Female,90,,Steeleshire,rangelmichelle@gmail.com,10/6/1970 0:00,Other,86,inactive,1.33,good,183,3/15/1970 0:00,"8384 Michael Knoll Suite 400, Jamesview","{""hobbies"": [""get"", ""like""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""international"", ""some""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 352, ""mother"": 1182}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}","['get', 'like']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",5,3,1,"['international', 'some']",5,352,1182,Other,,
516,Sherry Rivera,19,Male,93,9.98097E+11,North Tylerhaven,,8/10/2018 0:00,Data Science,65,pending,0,excellent,281,1/4/2023 23:05,"Apartment 20, West Briana district, Tashkent, UZ, 100038","{hobbies:['back', 'though']}",,,,,,,,,,Tashkent,West Briana,100038
517,,20,Male,90,,Port Benjamin,,10/4/1975 0:00,Data Science,110,pending,-2,excellent,103,4/10/1986 1:29,"Apartment 3, North David district, Tashkent, UZ, 100437","{""hobbies"": [""current"", ""truth""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 2}, ""soft"": [""know"", ""how""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 807, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['current', 'truth']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",3,4,2,"['know', 'how']",3,807,408,Tashkent,North David,100437
518,,18,Unknown,90,9.98082E+11,South Steven,brianna72@yahoo.com,1/15/1973 0:00,Data Science,71,active,3.7,excellent,53,2/23/2016 0:00,"Apartment 41, North Eric district, Tashkent, UZ, 100515","{'hobbies': ['rule', 'specific'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 1}, 'soft': ['then', 'but']}, 'family': {'siblings': 0, 'income': {'father': 1006, 'mother': 1059}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['rule', 'specific']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",3,2,1,"['then', 'but']",0,1006,1059,Tashkent,North Eric,100515
519,Debra Hanson,19,Male,,,Sarahton,,9/9/2000 9:27,Data Science,,active,15.5,average,136,11/8/1996 0:00,"Apartment 10, Michaelhaven district, Tashkent, UZ, 100000","{'hobbies': ['field', 'well'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 4}, 'soft': ['go', 'age']}, 'family': {'siblings': 3, 'income': {'father': 742, 'mother': 455}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['field', 'well']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",4,5,4,"['go', 'age']",3,742,455,Tashkent,Michaelhaven,100000
520,,19,Male,63,,Danielfurt,beckjoseph@yates-green.info,9/20/2022 2:10,Data Science,110,pending,4.5,average,174,11/2/1987 0:00,"0127 Salazar Hollow, Kimberlyfurt","{'hobbies': ['mouth', 'perhaps'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['agent', 'history']}, 'family': {'siblings': 4, 'income': {'father': 236, 'mother': 1113}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['mouth', 'perhaps']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",4,5,2,"['agent', 'history']",4,236,1113,Other,,
521,Maxwell Smith,18,Male,,9.98925E+11,New Laura,,5/23/1977 0:00,Data Science,62,active,3.7,excellent,245,6/18/1975 21:28,"Taylorstad 17-kv, dom 5, Tashkent","{'hobbies': ['consumer', 'there'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 5}, 'soft': ['black', 'step']}, 'family': {'siblings': 3, 'income': {'father': 438, 'mother': 1056}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","['consumer', 'there']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",5,1,5,"['black', 'step']",3,438,1056,Tashkent,,
522,,20,Male,67,9.9892E+11,Leachberg,,6/11/1983 0:00,Other,105,active,4.5,excellent,83,10/12/2023 11:48,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""back"", ""tell""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 4}, ""soft"": [""if"", ""boy""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 339, ""mother"": 655}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}","['back', 'tell']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",4,3,4,"['if', 'boy']",4,339,655,,,
523,Matthew Madden,20,Unknown,81,9.98457E+11,Port Samanthaport,,2/9/1996 0:00,Data Science,110,active,15.5,good,70,4/11/2023 18:02,"Ashleyfurt 26-kv, dom 22, Tashkent","{""hobbies"": [""could"", ""if""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 5}, ""soft"": [""crime"", ""common""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 423, ""mother"": 622}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}","['could', 'if']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",1,5,5,"['crime', 'common']",0,423,622,Tashkent,,
524,David Sanchez,18,Female,72,9.98274E+11,Elizabethside,,10/29/2015 0:00,Data Science,110,inactive,4.5,excellent,292,10/19/2023 2:30,"98293 April Keys, New Timothyfurt","{hobbies:['around', 'may']}",,,,,,,,,,Other,,
525,Kayla Walker,18,Unknown,50,,South Maria,ethanwilliams@hotmail.com,6/4/1994 0:00,Other,110,inactive,15.5,excellent,188,9/28/2020 0:00,"8564 Sara Plaza, Lake Davidbury","{'hobbies': ['wear', 'challenge'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 1}, 'soft': ['black', 'approach']}, 'family': {'siblings': 2, 'income': {'father': 277, 'mother': 707}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['wear', 'challenge']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",4,5,1,"['black', 'approach']",2,277,707,Other,,
526,Angela Stark,20,Female,,9.98714E+11,North Johnville,,4/2/2010 2:49,Data Science,110,inactive,4.5,good,206,3/22/2008 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['admit', 'girl']}",,,,,,,,,,,,
527,Anthony Grant,18,Female,,9.98018E+11,North Ashley,,7/25/2001 18:51,Data Science,110,inactive,0,average,115,1/27/2017 4:18,"Apartment 16, Allisonville district, Tashkent, UZ, 100171","{hobbies:['investment', 'learn']}",,,,,,,,,,Tashkent,Allisonville,100171
528,Austin Christian,21,Unknown,,9.98842E+11,Morenoshire,,9/2/2022 15:57,Data Science,110,pending,4.5,average,232,10/9/2018 0:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
529,Jonathan Hendricks,18,Female,,9.98832E+11,New Ashley,jeremiahwiggins@simmons.biz,3/7/2022 8:51,Other,,active,,,138,1/31/2023 3:36,"85228 Yoder Fields Suite 360, Davidside","{hobbies:['analysis', 'continue']}",,,,,,,,,,Other,,
530,Leslie Cox,22,Female,,,Rickyside,,8/27/2022 0:00,Python,62,active,2.04,,277,10/4/1994 0:00,"East Ryan 7-kv, dom 2, Tashkent","{""hobbies"": [""animal"", ""by""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 2}, ""soft"": [""full"", ""know""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 979, ""mother"": 572}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}","['animal', 'by']","[{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",4,1,2,"['full', 'know']",4,979,572,Tashkent,,
531,William Powell,21,Female,77,9.98975E+11,West Christopherhaven,,3/19/2016 0:00,Data Science,95,inactive,,excellent,276,6/30/1999 0:00,"911 Shields Via, Debbiehaven",INVALID_JSON_DATA,,,,,,,,,,Other,,
532,,18,Female,92,,Robertside,xpeters@osborn.com,2/23/1976 0:00,Data Science,71,pending,-2,average,141,11/8/2020 21:57,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['bring', 'relate'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 1}, 'soft': ['light', 'good']}, 'family': {'siblings': 1, 'income': {'father': 752, 'mother': 1262}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","['bring', 'relate']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",5,2,1,"['light', 'good']",1,752,1262,,,
533,,20,Female,81,9.98827E+11,Josephberg,,7/6/2003 0:00,Data Science,110,inactive,,excellent,181,2/13/2010 0:00,"9400 Richard Way, Dennisport",INVALID_JSON_DATA,,,,,,,,,,Other,,
534,David Young,19,Male,70,9.98637E+11,Julianshire,,11/28/2020 1:25,Data Science,64,pending,,,169,7/6/1985 0:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
535,Brianna Howell,,Female,73,,Ortegaview,,3/26/1975 0:00,Data Science,110,inactive,2.97,average,144,10/25/1987 9:29,"4072 Martinez Inlet, West Douglasville",INVALID_JSON_DATA,,,,,,,,,,Other,,
536,Maria Harvey,,Female,90,,Port Emilyburgh,,2/28/2023 9:06,Data Science,94,active,4.5,,60,6/29/1998 2:48,UZ 100658 Tashkent South Elizabethfurt,"{""hobbies"": [""decade"", ""police""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 4}, ""soft"": [""also"", ""true""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1300, ""mother"": 1360}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['decade', 'police']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",5,2,4,"['also', 'true']",1,1300,1360,Tashkent,,100658
537,Bobby Lee,20,Female,,,Lake Frank,,7/27/1986 0:00,Other,102,inactive,4.5,average,90,7/27/2023 12:43,UZ 100636 Tashkent Port Bryan,"{hobbies:['forget', 'community']}",,,,,,,,,,Tashkent,,100636
538,,20,Female,93,9.98492E+11,South Christopherborough,,1/8/1988 13:27,Data Science,69,inactive,4.5,average,221,1/16/2002 0:00,"53120 Logan Overpass Apt. 207, East Ryan","{""hobbies"": [""hundred"", ""between""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""paper"", ""go""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1410, ""mother"": 930}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['hundred', 'between']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",5,1,4,"['paper', 'go']",5,1410,930,Other,,
539,Kimberly Greer,19,Male,,,Lewischester,,7/5/2007 0:00,Data Science,110,inactive,,average,142,8/30/1987 0:00,"Apartment 47, Thompsonbury district, Tashkent, UZ, 100192","{hobbies:['instead', 'whose']}",,,,,,,,,,Tashkent,Thompsonbury,100192
540,Christopher Glenn,19,Male,88,,West Sandra,,11/20/1985 0:00,Other,106,active,,good,119,1/22/1973 0:00,"49187 Samantha Forges, East Cindy","{'hobbies': ['Congress', 'member'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 1}, 'soft': ['himself', 'send']}, 'family': {'siblings': 1, 'income': {'father': 292, 'mother': 960}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}","['Congress', 'member']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]",5,2,1,"['himself', 'send']",1,292,960,Other,,
541,,18,Unknown,50,9.98706E+11,Joshuaton,,8/14/2021 11:49,Data Science,,pending,2.99,good,92,11/8/2011 0:00,"88512 Harris Path Suite 804, Lake Sarahport","{hobbies:['across', 'style']}",,,,,,,,,,Other,,
542,Christopher Bradford,,Unknown,,9.98003E+11,Banksview,,11/15/2005 0:00,Other,,active,4.5,excellent,272,2/13/2022 8:32,UZ 100996 Tashkent New Jessicastad,"{hobbies:['picture', 'peace']}",,,,,,,,,,Tashkent,,100996
543,Connor Gonzales,18,Male,90,9.98274E+11,West Hunter,,4/28/1997 15:42,Other,70,pending,,good,81,7/14/1977 0:00,"903 Sanchez Fall, West Yvonneside","{'hobbies': ['them', 'suffer'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 4}, 'soft': ['tree', 'service']}, 'family': {'siblings': 1, 'income': {'father': 1159, 'mother': 1416}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['them', 'suffer']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",2,3,4,"['tree', 'service']",1,1159,1416,Other,,
544,Samantha Howard,20,Unknown,,9.98922E+11,Williamview,,9/22/1979 6:28,Data Science,61,active,15.5,excellent,52,8/17/1980 10:24,UZ 100303 Tashkent Elizabethstad,"{hobbies:['plan', 'east']}",,,,,,,,,,Tashkent,,100303
545,John Lynn,22,Unknown,,9.982E+11,Port Susanfort,,1/19/2014 0:39,Other,80,pending,4.5,excellent,163,5/3/2021 6:19,UZ 100562 Tashkent Hernandezchester,"{'hobbies': ['whose', 'go'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 2}, 'soft': ['future', 'green']}, 'family': {'siblings': 2, 'income': {'father': 447, 'mother': 427}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['whose', 'go']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",1,3,2,"['future', 'green']",2,447,427,Tashkent,,100562
546,Amber Small,20,Unknown,87,,Georgeborough,,2/5/1970 0:00,Other,110,inactive,-2,good,56,10/28/2018 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['society', 'lot']}",,,,,,,,,,,,
547,Jesse Stafford,,Male,57,,Kleinchester,,4/17/1998 7:10,Data Science,110,pending,15.5,excellent,246,6/18/1999 14:24,"Apartment 17, Port Danielville district, Tashkent, UZ, 100121","{""hobbies"": [""any"", ""those""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 4}, ""soft"": [""challenge"", ""less""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 541, ""mother"": 1233}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}","['any', 'those']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]",3,5,4,"['challenge', 'less']",2,541,1233,Tashkent,Port Danielville,100121
548,Donna Lewis MD,19,Male,66,,Jensenton,,12/11/1999 0:00,Python,110,active,-2,excellent,124,1/15/1997 0:00,"05309 Mullins Centers Suite 435, Dorothytown","{""hobbies"": [""mother"", ""before""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""and"", ""various""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1030, ""mother"": 785}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}","['mother', 'before']","[{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",1,5,2,"['and', 'various']",4,1030,785,Other,,
549,Shannon Kelly,19,Female,90,9.98292E+11,South Brittanyfurt,alison82@hotmail.com,1/5/2023 20:17,Data Science,109,active,,excellent,94,9/5/1999 0:00,"Dillonton 30-kv, dom 35, Tashkent","{hobbies:['include', 'face']}",,,,,,,,,,Tashkent,,
550,Ashley Reyes,21,Female,58,,West Hayleystad,,5/26/2020 0:00,Data Science,69,active,,average,140,3/20/1982 6:07,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""first"", ""cost""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 5}, ""soft"": [""politics"", ""thought""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1237, ""mother"": 1340}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}","['first', 'cost']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",5,5,5,"['politics', 'thought']",0,1237,1340,,,
551,Christopher Mclaughlin,20,Female,90,9.98289E+11,South Jennifer,moralesmargaret@hotmail.com,1/7/2004 0:00,Other,110,pending,3.7,excellent,121,3/4/1970 0:00,"New Shawnmouth 19-kv, dom 14, Tashkent","{'hobbies': ['listen', 'trial'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 3}, 'soft': ['world', 'all']}, 'family': {'siblings': 0, 'income': {'father': 1440, 'mother': 1192}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","['listen', 'trial']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",2,4,3,"['world', 'all']",0,1440,1192,Tashkent,,
552,Judith Cortez,20,Female,84,9.98647E+11,Port Stephanie,,1/21/1987 0:00,Other,,active,-2,excellent,213,4/27/2022 18:47,UZ 100501 Tashkent North Elizabeth,"{""hobbies"": [""total"", ""have""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 2}, ""soft"": [""lawyer"", ""several""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 859, ""mother"": 997}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}","['total', 'have']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",2,3,2,"['lawyer', 'several']",0,859,997,Tashkent,,100501
553,,20,Female,,,West Emma,douglasbecker@yahoo.com,7/16/1979 9:07,Data Science,110,pending,4.5,good,55,8/22/1994 0:00,"Vincentfurt 18-kv, dom 27, Tashkent","{""hobbies"": [""thought"", ""key""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 3}, ""soft"": [""fill"", ""believe""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 864, ""mother"": 1073}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}","['thought', 'key']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",5,4,3,"['fill', 'believe']",2,864,1073,Tashkent,,
554,Michael James,,Female,66,9.98146E+11,Andreborough,victoria57@hotmail.com,11/23/1996 0:00,Python,,inactive,4.5,excellent,53,6/1/1987 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['after', 'speech']}",,,,,,,,,,,,
555,Cynthia Merritt,19,Unknown,50,9.98667E+11,Lake Sydney,,8/5/2021 5:06,Data Science,,pending,15.5,excellent,120,6/25/2006 19:23,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['here', 'out'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 5}, 'soft': ['move', 'thousand']}, 'family': {'siblings': 0, 'income': {'father': 1116, 'mother': 1230}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}","['here', 'out']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",3,1,5,"['move', 'thousand']",0,1116,1230,,,
556,,18,Female,,,Lake Cindy,,10/29/2020 11:02,Data Science,,inactive,0,excellent,300,1/17/2022 14:31,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['than', 'character'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 5}, 'soft': ['fire', 'street']}, 'family': {'siblings': 5, 'income': {'father': 972, 'mother': 1026}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}","['than', 'character']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]",1,2,5,"['fire', 'street']",5,972,1026,,,
557,Lori Thompson,20,Female,90,9.98723E+11,New Jonathon,,5/11/2023 15:54,Data Science,,inactive,3.7,excellent,248,4/29/1987 0:00,"549 Cain Extensions, Jamesmouth",INVALID_JSON_DATA,,,,,,,,,,Other,,
